pag_pk,pag_fecha_planificada,pag_importe_planificado,pag_fecha_real,pag_importe_real,pag_confirmar,mon_pk,mon_nombre
7220,"2017-09-30 00:00:00",5940,"2017-09-30 00:00:00",5940,1,2,Dlares
7221,"2018-03-15 00:00:00",4125,"2018-03-15 00:00:00",4125,1,2,Dlares
7222,"2018-03-15 00:00:00",4125,"2018-03-15 00:00:00",4125,1,2,Dlares
7223,"2018-03-15 00:00:00",4125,"2018-03-15 00:00:00",4125,1,2,Dlares
7224,"2018-03-15 00:00:00",3422,"2018-03-15 00:00:00",3422,1,2,Dlares
7225,"2017-08-31 00:00:00",663,"2017-08-31 00:00:00",663,1,2,Dlares
7226,"2017-09-30 00:00:00",1307,"2017-09-30 00:00:00",1307,1,2,Dlares
7227,"2018-03-15 00:00:00",753,"2018-03-15 00:00:00",753,1,2,Dlares
7228,"2018-03-15 00:00:00",907,"2018-03-15 00:00:00",907,1,2,Dlares
7229,"2018-03-15 00:00:00",908,"2018-03-15 00:00:00",908,1,2,Dlares
7230,"2018-03-15 00:00:00",907,"2018-03-15 00:00:00",907,1,2,Dlares
7231,"2017-08-31 00:00:00",3750,"2017-09-29 00:00:00",2685,1,2,Dlares
7232,"2017-09-30 00:00:00",3750,"2017-09-29 00:00:00",4230,1,2,Dlares
7233,"2017-10-31 00:00:00",3750,"2017-10-30 00:00:00",1770,1,2,Dlares
7234,"2017-11-30 00:00:00",3750,"2017-10-30 00:00:00",2640,1,2,Dlares
7235,"2017-12-30 00:00:00",3750,"2017-12-29 00:00:00",7905,1,2,Dlares
7236,"2017-12-31 00:00:00",3750,"2017-12-07 00:00:00",3270,1,2,Dlares
7237,"2017-08-31 00:00:00",825,"2017-09-29 00:00:00",591,1,2,Dlares
7238,"2017-09-30 00:00:00",825,"2017-09-29 00:00:00",931,1,2,Dlares
7239,"2017-10-31 00:00:00",825,"2017-10-30 00:00:00",389,1,2,Dlares
7240,"2017-11-30 00:00:00",825,"2017-10-30 00:00:00",581,1,2,Dlares
7241,"2017-12-30 00:00:00",825,"2017-12-29 00:00:00",1739,1,2,Dlares
7242,"2017-12-31 00:00:00",825,"2017-12-07 00:00:00",719,1,2,Dlares
7243,"2017-08-31 00:00:00",6266,"2017-11-07 00:00:00",6266,1,2,Dlares
7244,"2018-05-31 00:00:00",3594,"2018-05-29 00:00:00",3594,1,2,Dlares
7245,"2017-10-31 00:00:00",6266,"2017-11-07 00:00:00",6266,1,2,Dlares
7246,"2017-11-30 00:00:00",6266,"2017-11-07 00:00:00",6266,1,2,Dlares
7247,"2017-12-30 00:00:00",6297,"2017-12-30 00:00:00",6297,1,2,Dlares
10782,"2018-03-15 00:00:00",2641,"2018-03-15 00:00:00",2641,1,2,Dlares
7248,"2017-08-31 00:00:00",1379,"2017-11-07 00:00:00",1379,1,2,Dlares
7249,"2018-05-31 00:00:00",791,"2018-05-29 00:00:00",791,1,2,Dlares
7250,"2017-10-31 00:00:00",1378,"2017-11-07 00:00:00",1378,1,2,Dlares
7251,"2017-11-30 00:00:00",1378,"2017-11-07 00:00:00",1378,1,2,Dlares
7252,"2017-12-30 00:00:00",1385,"2017-12-30 00:00:00",1385,1,2,Dlares
10783,"2018-03-15 00:00:00",581,"2018-03-15 00:00:00",581,1,2,Dlares
7253,"2017-08-31 00:00:00",7594,"2017-08-31 00:00:00",7594,1,2,Dlares
7254,"2017-09-30 00:00:00",1200,"2017-09-30 00:00:00",1200,1,2,Dlares
7255,"2018-06-14 00:00:00",7500,"2018-06-14 00:00:00",2775,1,2,Dlares
7256,"2018-06-29 00:00:00",7500,"2018-07-23 00:00:00",11588,1,2,Dlares
7257,"2018-07-31 00:00:00",13706,"2018-08-09 00:00:00",14343,1,2,Dlares
7258,"2017-08-31 00:00:00",1671,"2017-08-31 00:00:00",1671,1,2,Dlares
7259,"2017-09-30 00:00:00",264,"2017-09-30 00:00:00",264,1,2,Dlares
7260,"2018-06-14 00:00:00",1650,"2018-06-14 00:00:00",611,1,2,Dlares
7261,"2018-06-29 00:00:00",1650,"2018-07-23 00:00:00",2549,1,2,Dlares
7262,"2018-07-31 00:00:00",3015,"2018-08-09 00:00:00",3155,1,2,Dlares
7399,"2017-09-11 00:00:00",5018,"2017-12-27 00:00:00",5018,1,2,Dlares
7400,"2017-10-20 00:00:00",5018,"2018-11-16 00:00:00",5018,1,2,Dlares
7401,"2017-11-17 00:00:00",5018,"2018-11-30 00:00:00",5018,1,2,Dlares
7402,"2017-10-09 00:00:00",5018,"2018-11-08 00:00:00",5018,1,2,Dlares
7403,"2017-11-17 00:00:00",1104,"2018-11-30 00:00:00",1104,1,2,Dlares
7404,"2017-10-09 00:00:00",1104,"2018-11-08 00:00:00",1104,1,2,Dlares
7405,"2017-10-20 00:00:00",1104,"2018-11-16 00:00:00",1104,1,2,Dlares
7406,"2017-09-11 00:00:00",1104,"2017-12-27 00:00:00",1104,1,2,Dlares
7407,"2017-05-31 00:00:00",6653,"2017-05-31 00:00:00",0,1,2,Dlares
7408,"2017-06-16 00:00:00",6653,"2018-07-16 00:00:00",0,NULL,2,Dlares
7409,"2017-06-30 00:00:00",6653,"2018-07-16 00:00:00",0,NULL,2,Dlares
7410,"2017-07-01 00:00:00",6653,"2017-10-12 00:00:00",0,1,2,Dlares
7411,"2017-07-07 00:00:00",6653,"2018-07-16 00:00:00",0,NULL,2,Dlares
7412,"2017-05-31 00:00:00",1464,"2017-05-31 00:00:00",0,1,2,Dlares
7413,"2017-06-16 00:00:00",1464,"2018-07-16 00:00:00",0,NULL,2,Dlares
7414,"2017-06-30 00:00:00",1464,"2018-07-16 00:00:00",0,NULL,2,Dlares
7415,"2017-07-01 00:00:00",1464,"2017-10-12 00:00:00",0,1,2,Dlares
7416,"2017-07-07 00:00:00",1464,"2018-07-16 00:00:00",0,NULL,2,Dlares
7419,"2018-11-28 00:00:00",11154,"2018-10-02 00:00:00",8000,1,2,Dlares
7420,"2018-12-31 00:00:00",0,"2018-12-07 00:00:00",2000,1,2,Dlares
7421,"2018-10-29 00:00:00",11154,"2018-08-07 00:00:00",8000,1,2,Dlares
7422,"2018-12-31 00:00:00",12115,"2018-12-07 00:00:00",8000,1,2,Dlares
7423,"2018-09-28 00:00:00",5577,"2018-08-07 00:00:00",4000,1,2,Dlares
7424,"2018-12-31 00:00:00",0,"2018-11-15 00:00:00",10000,1,2,Dlares
7425,"2018-12-31 00:00:00",3500,"2018-12-18 00:00:00",3500,1,2,Dlares
7431,"2018-12-31 00:00:00",0,"2018-11-15 00:00:00",2200,1,2,Dlares
7432,"2018-12-31 00:00:00",0,"2018-12-07 00:00:00",440,1,2,Dlares
7433,"2018-09-28 00:00:00",1227,"2018-08-07 00:00:00",880,1,2,Dlares
7434,"2018-12-31 00:00:00",2665,"2018-12-07 00:00:00",1760,1,2,Dlares
7435,"2018-10-28 00:00:00",2454,"2018-08-07 00:00:00",1760,1,2,Dlares
7436,"2018-11-27 00:00:00",2454,"2018-10-02 00:00:00",1760,1,2,Dlares
7437,"2018-12-31 00:00:00",779,"2018-12-18 00:00:00",770,1,2,Dlares
8237,"2017-09-29 00:00:00",1560,"2017-12-27 00:00:00",980,1,2,Dlares
8238,"2017-10-13 00:00:00",1560,"2017-12-28 00:00:00",0,1,2,Dlares
8239,"2017-10-12 00:00:00",1560,"2017-12-28 00:00:00",0,1,2,Dlares
8240,"2017-10-27 00:00:00",1560,"2017-12-27 00:00:00",3500,1,2,Dlares
8241,"2017-11-16 00:00:00",1560,"2017-10-19 00:00:00",525,1,2,Dlares
8242,"2017-11-24 00:00:00",1560,"2017-10-19 00:00:00",70,1,2,Dlares
8243,"2017-12-14 00:00:00",1560,"2017-12-28 00:00:00",0,1,2,Dlares
8244,"2017-12-22 00:00:00",1560,"2017-12-26 00:00:00",0,1,2,Dlares
8245,"2017-09-29 00:00:00",343,"2017-12-26 00:00:00",216,1,2,Dlares
8246,"2017-10-12 00:00:00",343,"2017-12-28 00:00:00",0,1,2,Dlares
8247,"2017-10-13 00:00:00",343,"2017-12-28 00:00:00",0,1,2,Dlares
8248,"2017-10-27 00:00:00",343,"2017-12-26 00:00:00",770,1,2,Dlares
8249,"2017-11-16 00:00:00",343,"2017-10-17 00:00:00",116,1,2,Dlares
8250,"2017-11-24 00:00:00",343,"2017-10-19 00:00:00",15,1,2,Dlares
8251,"2017-12-15 00:00:00",343,"2017-12-28 00:00:00",0,1,2,Dlares
8252,"2017-12-22 00:00:00",343,"2017-12-26 00:00:00",0,1,2,Dlares
7445,"2017-12-15 00:00:00",12600,"2017-12-27 00:00:00",21805,1,2,Dlares
7446,"2017-12-15 00:00:00",2772,"2017-12-27 00:00:00",4797,1,2,Dlares
7509,"2017-12-15 00:00:00",5464,"2017-12-13 00:00:00",4738,1,2,Dlares
7510,"2017-12-15 00:00:00",5465,"2017-11-01 00:00:00",7425,1,2,Dlares
7511,"2017-12-15 00:00:00",5465,"2017-11-01 00:00:00",7425,1,2,Dlares
7512,"2017-12-15 00:00:00",5465,"2017-11-14 00:00:00",5465,1,2,Dlares
7513,"2017-12-15 00:00:00",5465,"2017-11-14 00:00:00",2271,1,2,Dlares
7514,"2017-12-15 00:00:00",5464,"2017-11-14 00:00:00",5464,1,2,Dlares
7515,"2017-12-15 00:00:00",1202,"2017-12-13 00:00:00",1042,1,2,Dlares
7516,"2017-12-15 00:00:00",1202,"2017-11-01 00:00:00",1634,1,2,Dlares
7517,"2017-12-15 00:00:00",1203,"2017-11-01 00:00:00",1634,1,2,Dlares
7518,"2017-12-15 00:00:00",1202,"2017-11-14 00:00:00",1202,1,2,Dlares
7519,"2017-12-15 00:00:00",1202,"2017-11-14 00:00:00",500,1,2,Dlares
7520,"2017-12-15 00:00:00",1202,"2017-11-14 00:00:00",1202,1,2,Dlares
7557,"2017-09-29 00:00:00",5018,"2017-12-22 00:00:00",5018,1,2,Dlares
7558,"2017-08-31 00:00:00",5018,"2017-12-05 00:00:00",5018,1,2,Dlares
7559,"2017-08-31 00:00:00",5018,"2017-12-22 00:00:00",5018,1,2,Dlares
7560,"2017-08-11 00:00:00",5018,"2017-08-11 00:00:00",5018,1,2,Dlares
7561,"2017-09-29 00:00:00",1104,"2017-12-22 00:00:00",1104,1,2,Dlares
7562,"2017-08-31 00:00:00",1104,"2017-12-05 00:00:00",1104,1,2,Dlares
7563,"2017-08-31 00:00:00",1104,"2017-12-22 00:00:00",1104,1,2,Dlares
7564,"2017-08-11 00:00:00",1104,"2017-08-11 00:00:00",1104,1,2,Dlares
7571,"2017-01-31 00:00:00",1200,"2017-01-31 00:00:00",1396,1,2,Dlares
7572,"2017-04-30 00:00:00",500,"2017-04-30 00:00:00",962,1,2,Dlares
7577,"2017-05-31 00:00:00",500,"2017-05-31 00:00:00",1487,1,2,Dlares
7578,"2017-06-30 00:00:00",300,"2017-06-30 00:00:00",949,1,2,Dlares
7586,"2017-10-31 00:00:00",2000,"2017-10-10 00:00:00",2100,1,2,Dlares
7878,"2017-08-31 00:00:00",500,"2017-08-31 00:00:00",588,1,2,Dlares
7579,"2017-06-30 00:00:00",1200,"2017-06-30 00:00:00",1169,1,2,Dlares
7580,"2017-01-31 00:00:00",1200,"2017-01-31 00:00:00",1242,1,2,Dlares
7581,"2017-05-31 00:00:00",271,"2017-05-31 00:00:00",271,1,2,Dlares
7582,"2017-05-31 00:00:00",271,"2017-05-31 00:00:00",271,1,2,Dlares
7583,"2017-05-31 00:00:00",271,"2017-05-31 00:00:00",327,1,2,Dlares
7585,"2017-06-30 00:00:00",500,"2017-06-30 00:00:00",615,1,2,Dlares
7587,"2017-10-31 00:00:00",1500,"2017-10-31 00:00:00",1897,1,2,Dlares
7709,"2017-11-30 00:00:00",500,"2017-11-30 00:00:00",542,1,2,Dlares
7879,"2017-08-31 00:00:00",300,"2017-08-31 00:00:00",670,1,2,Dlares
7650,"2017-10-02 00:00:00",2500,"2017-10-25 00:00:00",2640,1,2,Dlares
8165,"2017-11-01 00:00:00",2500,"2017-11-15 00:00:00",4050,1,2,Dlares
8166,"2017-12-01 00:00:00",2500,"2017-12-05 00:00:00",3000,1,2,Dlares
8167,"2017-12-29 00:00:00",2500,"2017-12-19 00:00:00",720,1,2,Dlares
8168,"2018-02-01 00:00:00",2500,"2018-03-16 00:00:00",2580,1,2,Dlares
8169,"2018-02-28 00:00:00",1200,"2018-05-14 00:00:00",1500,1,2,Dlares
8170,"2018-03-30 00:00:00",1200,"2018-06-28 00:00:00",1230,1,2,Dlares
11164,"2018-05-04 00:00:00",1800,"2018-05-04 00:00:00",960,1,2,Dlares
11165,"2018-06-06 00:00:00",1300,"2018-05-04 00:00:00",750,1,2,Dlares
7651,"2017-10-02 00:00:00",550,"2017-10-25 00:00:00",581,1,2,Dlares
8171,"2017-11-01 00:00:00",550,"2017-11-15 00:00:00",891,1,2,Dlares
8172,"2017-12-01 00:00:00",550,"2017-12-05 00:00:00",660,1,2,Dlares
8173,"2017-12-29 00:00:00",550,"2017-12-19 00:00:00",158,1,2,Dlares
8174,"2018-02-01 00:00:00",550,"2018-03-16 00:00:00",568,1,2,Dlares
8175,"2018-03-01 00:00:00",550,"2018-05-14 00:00:00",330,1,2,Dlares
8176,"2018-03-30 00:00:00",660,"2018-06-28 00:00:00",271,1,2,Dlares
11166,"2018-05-04 00:00:00",0,"2018-05-04 00:00:00",211,1,2,Dlares
11167,"2018-06-06 00:00:00",0,"2018-05-04 00:00:00",165,1,2,Dlares
7652,"2017-10-02 00:00:00",2754,"2017-10-25 00:00:00",2754,1,2,Dlares
7653,"2017-11-01 00:00:00",2754,"2017-11-15 00:00:00",2754,1,2,Dlares
7654,"2017-12-01 00:00:00",2754,"2018-03-01 00:00:00",2754,1,2,Dlares
7655,"2017-12-29 00:00:00",2754,"2017-12-19 00:00:00",2754,1,2,Dlares
7656,"2018-02-01 00:00:00",2754,"2018-03-16 00:00:00",2754,1,2,Dlares
7657,"2018-03-01 00:00:00",2754,"2018-05-04 00:00:00",2754,1,2,Dlares
7658,"2018-03-30 00:00:00",2754,"2018-05-04 00:00:00",2754,1,2,Dlares
7659,"2017-10-02 00:00:00",606,"2017-10-25 00:00:00",606,1,2,Dlares
7660,"2017-11-01 00:00:00",606,"2017-11-15 00:00:00",606,1,2,Dlares
7661,"2017-12-01 00:00:00",606,"2018-03-01 00:00:00",606,1,2,Dlares
7662,"2017-12-29 00:00:00",606,"2017-12-19 00:00:00",606,1,2,Dlares
7663,"2018-02-01 00:00:00",606,"2018-03-16 00:00:00",606,1,2,Dlares
7664,"2018-03-01 00:00:00",606,"2018-05-04 00:00:00",606,1,2,Dlares
7667,"2018-03-30 00:00:00",606,"2018-05-04 00:00:00",606,1,2,Dlares
7825,"2017-07-28 00:00:00",14062,"2017-07-28 00:00:00",14062,1,2,Dlares
7827,"2017-10-13 00:00:00",14062,"2017-10-13 00:00:00",14062,1,2,Dlares
7828,"2017-12-26 00:00:00",1980,"2017-12-29 00:00:00",1980,1,2,Dlares
8751,"2017-10-13 00:00:00",2700,"2017-11-17 00:00:00",2700,1,2,Dlares
9420,"2017-12-07 00:00:00",1035,"2017-12-29 00:00:00",1035,1,2,Dlares
8755,"2017-08-01 00:00:00",7428,"2017-08-10 00:00:00",7428,1,2,Dlares
7734,"2017-04-28 00:00:00",1500,"2017-04-28 00:00:00",1686,1,2,Dlares
7735,"2017-06-30 00:00:00",3500,"2017-06-30 00:00:00",3244,1,2,Dlares
7736,"2017-09-29 00:00:00",1000,"2017-09-29 00:00:00",1000,1,2,Dlares
7737,"2017-11-30 00:00:00",1000,"2017-11-30 00:00:00",1000,1,2,Dlares
7738,"2017-04-28 00:00:00",1500,"2017-04-28 00:00:00",1686,1,2,Dlares
7740,"2017-09-29 00:00:00",0,"2017-09-29 00:00:00",0,1,2,Dlares
7765,"2017-10-31 00:00:00",800,"2017-10-27 00:00:00",800,1,2,Dlares
7766,"2017-05-31 00:00:00",500,"2017-05-31 00:00:00",500,1,2,Dlares
7767,"2017-03-31 00:00:00",135,"2017-03-31 00:00:00",135,1,2,Dlares
7768,"2017-10-31 00:00:00",1000,"2018-01-08 00:00:00",25520,1,2,Dlares
7769,"2017-12-29 00:00:00",2500,"2018-01-08 00:00:00",0,1,2,Dlares
7751,"2018-05-31 00:00:00",2200,"2018-03-23 00:00:00",2555,1,2,Dlares
11668,"2018-08-31 00:00:00",3080,"2018-09-21 00:00:00",2429,1,2,Dlares
11669,"2018-09-30 00:00:00",3080,"2018-06-25 00:00:00",1088,1,2,Dlares
11670,"2018-11-29 00:00:00",1100,"2018-12-10 00:00:00",2200,1,2,Dlares
11671,"2019-04-30 00:00:00",902,"2019-10-31 00:00:00",0,1,2,Dlares
16868,"2019-05-30 00:00:00",902,"2019-11-30 00:00:00",0,1,2,Dlares
16869,"2019-06-30 00:00:00",902,"2019-12-31 00:00:00",0,1,2,Dlares
7792,"2017-12-31 00:00:00",3156,"2018-01-31 00:00:00",3156,NULL,2,Dlares
7794,"2018-04-30 00:00:00",3156,"2018-04-30 00:00:00",3156,NULL,2,Dlares
7795,"2018-11-30 00:00:00",3800,"2018-11-30 00:00:00",3800,NULL,2,Dlares
7829,"2018-03-30 00:00:00",7500,"2018-10-04 00:00:00",4005,1,2,Dlares
9244,"2018-05-31 00:00:00",10000,"2019-03-12 00:00:00",8011,1,2,Dlares
9246,"2019-03-31 00:00:00",8011,"2019-04-23 00:00:00",8011,1,2,Dlares
7831,"2018-03-30 00:00:00",1650,"2018-10-04 00:00:00",881,1,2,Dlares
9245,"2018-05-31 00:00:00",2200,"2019-03-12 00:00:00",1762,1,2,Dlares
9247,"2019-03-31 00:00:00",1762,"2019-04-23 00:00:00",1762,1,2,Dlares
7838,"2017-10-31 00:00:00",6767,"2017-10-31 00:00:00",6767,NULL,2,Dlares
7839,"2017-11-30 00:00:00",6767,"2017-11-30 00:00:00",6767,NULL,2,Dlares
7840,"2017-12-29 00:00:00",6767,"2017-12-29 00:00:00",6767,NULL,2,Dlares
7841,"2017-10-31 00:00:00",1489,"2017-10-31 00:00:00",1489,NULL,2,Dlares
7842,"2017-11-30 00:00:00",1489,"2017-11-30 00:00:00",1489,NULL,2,Dlares
7843,"2017-12-28 00:00:00",1489,"2017-12-28 00:00:00",1489,NULL,2,Dlares
7864,"2017-01-31 00:00:00",33071,"2017-01-31 00:00:00",33071,1,2,Dlares
7865,"2017-03-31 00:00:00",31979,"2017-03-31 00:00:00",31979,1,2,Dlares
7866,"2017-06-30 00:00:00",5844,"2017-06-30 00:00:00",5844,1,2,Dlares
7867,"2017-06-12 00:00:00",41912,"2017-06-12 00:00:00",41912,1,2,Dlares
7868,"2017-07-17 00:00:00",41912,"2017-07-17 00:00:00",41912,1,2,Dlares
7869,"2017-08-15 00:00:00",15174,"2017-08-15 00:00:00",20892,1,2,Dlares
7870,"2017-09-11 00:00:00",15175,"2017-09-11 00:00:00",13322,1,2,Dlares
7871,"2017-10-16 00:00:00",27525,"2017-10-16 00:00:00",21310,1,2,Dlares
7872,"2017-11-13 00:00:00",9000,"2017-11-13 00:00:00",13718,1,2,Dlares
7873,"2017-12-18 00:00:00",9000,"2017-12-18 00:00:00",6632,1,2,Dlares
7874,"2017-07-28 00:00:00",3094,"2017-07-28 00:00:00",3094,1,2,Dlares
7875,"2017-09-08 00:00:00",3094,"2017-10-13 00:00:00",3094,1,2,Dlares
7876,"2017-12-29 00:00:00",436,"2017-12-29 00:00:00",436,1,2,Dlares
8752,"2017-10-13 00:00:00",594,"2017-11-17 00:00:00",594,1,2,Dlares
9421,"2017-12-07 00:00:00",228,"2017-12-29 00:00:00",228,1,2,Dlares
7877,"2017-04-10 00:00:00",580,"2017-04-10 00:00:00",580,1,2,Dlares
8028,"2017-04-14 00:00:00",128,"2017-04-14 00:00:00",128,1,2,Dlares
8208,"2017-12-29 00:00:00",239,"2017-12-29 00:00:00",0,1,2,Dlares
8209,"2017-12-29 00:00:00",53,"2017-12-29 00:00:00",0,1,2,Dlares
7885,"2017-08-31 00:00:00",28000,"2017-08-31 00:00:00",0,1,2,Dlares
7887,"2017-10-31 00:00:00",28000,"2017-10-31 00:00:00",29212,1,2,Dlares
7888,"2017-09-29 00:00:00",28000,"2017-09-29 00:00:00",506,1,2,Dlares
7889,"2017-11-30 00:00:00",28000,"2017-11-30 00:00:00",42000,1,2,Dlares
7890,"2017-12-29 00:00:00",28000,"2017-12-20 00:00:00",72000,1,2,Dlares
7896,"2018-05-31 00:00:00",0,"2018-05-31 00:00:00",15000,1,2,Dlares
7898,"2018-06-30 00:00:00",10000,"2018-06-30 00:00:00",7500,1,2,Dlares
7899,"2018-04-30 00:00:00",0,"2018-04-30 00:00:00",0,1,2,Dlares
7900,"2018-07-31 00:00:00",10000,"2018-07-31 00:00:00",7500,1,2,Dlares
11641,"2018-09-30 00:00:00",10000,"2018-09-30 00:00:00",18337,1,2,Dlares
11643,"2018-08-31 00:00:00",10000,"2018-08-31 00:00:00",7500,1,2,Dlares
11644,"2018-10-30 00:00:00",10000,"2018-10-30 00:00:00",1500,1,2,Dlares
11645,"2018-11-29 00:00:00",10000,"2018-11-29 00:00:00",1500,1,2,Dlares
11646,"2018-12-30 00:00:00",6031,"2018-12-03 00:00:00",1500,1,2,Dlares
14723,"2019-01-31 00:00:00",1500,"2019-01-31 00:00:00",1500,1,2,Dlares
14724,"2019-02-28 00:00:00",1500,"2019-02-28 00:00:00",1500,1,2,Dlares
16503,"2019-03-28 00:00:00",1500,"2019-03-28 00:00:00",1500,1,2,Dlares
16504,"2019-04-28 00:00:00",1500,"2019-04-28 00:00:00",1500,1,2,Dlares
16505,"2019-05-28 00:00:00",1500,"2019-05-28 00:00:00",1500,1,2,Dlares
16506,"2019-06-28 00:00:00",1500,"2019-06-28 00:00:00",1500,1,2,Dlares
16507,"2019-07-28 00:00:00",1500,"2019-07-28 00:00:00",1500,1,2,Dlares
16508,"2019-08-28 00:00:00",1500,"2019-08-28 00:00:00",1500,1,2,Dlares
16509,"2019-09-28 00:00:00",1500,"2019-09-28 00:00:00",1500,1,2,Dlares
16510,"2019-10-28 00:00:00",1500,"2019-10-28 00:00:00",1500,1,2,Dlares
16511,"2019-11-28 00:00:00",694,"2019-11-28 00:00:00",0,1,2,Dlares
7891,"2017-08-31 00:00:00",6160,"2017-08-31 00:00:00",0,1,2,Dlares
7892,"2017-10-31 00:00:00",6160,"2017-10-31 00:00:00",6427,1,2,Dlares
7893,"2017-09-29 00:00:00",6160,"2017-09-29 00:00:00",111,1,2,Dlares
7894,"2017-11-30 00:00:00",6160,"2017-11-30 00:00:00",9240,1,2,Dlares
7895,"2017-12-29 00:00:00",6160,"2017-12-20 00:00:00",15840,1,2,Dlares
7897,"2018-04-30 00:00:00",0,"2018-04-30 00:00:00",0,1,2,Dlares
7901,"2018-05-31 00:00:00",0,"2018-05-31 00:00:00",3300,1,2,Dlares
7902,"2018-06-30 00:00:00",2200,"2018-06-30 00:00:00",1650,1,2,Dlares
7903,"2018-07-31 00:00:00",2200,"2018-07-31 00:00:00",1650,1,2,Dlares
11647,"2018-08-31 00:00:00",2200,"2018-08-31 00:00:00",1650,1,2,Dlares
11648,"2018-09-30 00:00:00",2200,"2018-09-30 00:00:00",4034,1,2,Dlares
11649,"2018-10-30 00:00:00",2200,"2018-10-30 00:00:00",330,1,2,Dlares
11650,"2018-11-29 00:00:00",2200,"2018-11-29 00:00:00",330,1,2,Dlares
11651,"2018-12-30 00:00:00",1327,"2018-12-03 00:00:00",330,1,2,Dlares
14830,"2019-01-31 00:00:00",330,"2019-01-31 00:00:00",330,1,2,Dlares
16512,"2019-02-28 00:00:00",330,"2019-02-28 00:00:00",330,1,2,Dlares
16513,"2019-03-28 00:00:00",330,"2019-03-28 00:00:00",330,1,2,Dlares
16514,"2019-04-28 00:00:00",330,"2019-04-28 00:00:00",330,1,2,Dlares
16515,"2019-05-28 00:00:00",330,"2019-05-28 00:00:00",330,1,2,Dlares
16516,"2019-06-28 00:00:00",330,"2019-06-28 00:00:00",330,1,2,Dlares
16517,"2019-07-28 00:00:00",330,"2019-07-28 00:00:00",330,1,2,Dlares
16518,"2019-08-28 00:00:00",330,"2019-08-28 00:00:00",330,1,2,Dlares
16519,"2019-09-28 00:00:00",330,"2019-09-28 00:00:00",330,1,2,Dlares
16520,"2019-10-28 00:00:00",330,"2019-10-28 00:00:00",330,1,2,Dlares
16521,"2019-11-28 00:00:00",153,"2019-11-28 00:00:00",0,1,2,Dlares
19294,"2020-04-01 00:00:00",6100,"2020-06-09 00:00:00",6100,1,2,Dlares
19295,"2020-05-04 00:00:00",9150,"2020-07-23 00:00:00",9150,1,2,Dlares
19296,"2020-06-30 00:00:00",6100,"2020-11-23 00:00:00",6100,1,2,Dlares
19297,"2020-07-20 00:00:00",6100,"2020-12-11 00:00:00",6100,1,2,Dlares
19298,"2021-01-01 00:00:00",15250,"2021-05-12 00:00:00",15250,1,2,Dlares
19299,"2021-01-04 00:00:00",6100,"2021-09-30 00:00:00",6100,1,2,Dlares
19300,"2021-02-15 00:00:00",6100,"2021-10-14 00:00:00",6100,1,2,Dlares
19301,"2021-03-16 00:00:00",6100,"2021-11-18 00:00:00",6100,1,2,Dlares
19302,"2020-04-01 00:00:00",1342,"2020-06-09 00:00:00",1342,1,2,Dlares
19303,"2020-05-04 00:00:00",2013,"2020-07-23 00:00:00",2013,1,2,Dlares
19304,"2020-06-30 00:00:00",1342,"2020-11-23 00:00:00",1342,1,2,Dlares
19305,"2020-07-20 00:00:00",1342,"2020-12-11 00:00:00",1342,1,2,Dlares
19306,"2021-01-01 00:00:00",3355,"2021-05-12 00:00:00",3355,1,2,Dlares
19307,"2021-01-04 00:00:00",1342,"2021-09-30 00:00:00",1342,1,2,Dlares
19308,"2021-02-15 00:00:00",1342,"2021-10-14 00:00:00",1342,1,2,Dlares
19309,"2021-03-16 00:00:00",1342,"2021-11-18 00:00:00",1342,1,2,Dlares
8675,"2018-07-13 00:00:00",5000,"2018-10-22 00:00:00",7300,1,2,Dlares
8679,"2018-08-21 00:00:00",5000,"2018-12-19 00:00:00",9150,1,2,Dlares
8680,"2019-02-25 00:00:00",6100,"2019-03-15 00:00:00",6100,1,2,Dlares
8681,"2019-03-04 00:00:00",6100,"2019-02-14 00:00:00",4900,1,2,Dlares
8682,"2019-05-13 00:00:00",6100,"2019-08-19 00:00:00",6100,1,2,Dlares
8683,"2019-05-13 00:00:00",15250,"2019-08-06 00:00:00",15250,1,2,Dlares
8684,"2019-07-26 00:00:00",4900,"2019-12-04 00:00:00",6100,1,2,Dlares
8685,"2019-06-10 00:00:00",6100,"2019-10-14 00:00:00",6100,1,2,Dlares
8687,"2019-07-26 00:00:00",1078,"2019-12-04 00:00:00",1342,1,2,Dlares
8689,"2018-07-11 00:00:00",1100,"2018-10-22 00:00:00",1606,1,2,Dlares
8690,"2019-05-13 00:00:00",3355,"2019-08-06 00:00:00",3355,1,2,Dlares
8691,"2018-08-21 00:00:00",1100,"2018-12-19 00:00:00",2013,1,2,Dlares
8692,"2019-02-25 00:00:00",1342,"2019-03-15 00:00:00",1342,1,2,Dlares
8693,"2019-03-04 00:00:00",1342,"2019-02-14 00:00:00",1078,1,2,Dlares
8694,"2019-05-13 00:00:00",1342,"2019-08-19 00:00:00",1342,1,2,Dlares
8701,"2019-06-10 00:00:00",1342,"2019-10-14 00:00:00",1342,1,2,Dlares
7916,"2017-08-31 00:00:00",5000,"2017-08-31 00:00:00",5000,1,2,Dlares
7917,"2017-08-31 00:00:00",2000,"2017-08-31 00:00:00",2000,1,2,Dlares
7918,"2017-12-31 00:00:00",1000,"2017-12-06 00:00:00",360,1,2,Dlares
7964,"2019-07-31 00:00:00",1230,"2019-07-31 00:00:00",1230,NULL,2,Dlares
